"Environment and Climate Change Canada"
"Monthly Values for August - 2017"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"SABLE ISLAND","43.932","-60.009","NS","18.6","2",NA,"23.8","2","9.6","0","",,NA,"136.0","4",NA,"","7","",,NA,"10.4","28.4","8204700"
"SABLE ISLAND A","43.946","-59.960","NS","18.6","4",NA,"23.2","4","9.9","3","",,NA,"142.3","4",NA,"","8","",,NA,"8.0","24.4","8204703"
"ST MARGARET'S BAY","44.700","-63.900","NS","18.6","0","0.7","28.5","0","8.0","0","0.0","0",NA,"104.5","0","125.0","0.0","6","","",NA,"18.4","37.6","8204800"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","18.2","4",NA,"24.0","3","12.9","2","",,NA,"",,NA,"","","",,NA,"13.2","19.1","8204909"
"SHEARWATER RCS","44.630","-63.513","NS","18.7","0",NA,"28.3","0","9.8","0","",,NA,"74.7","0",NA,"","7","",,NA,"15.2","37.4","8205092"
"SYDNEY A","46.161","-60.048","NS","17.8","0",NA,"28.4","0","6.8","0","0.0","0",NA,"94.7","0",NA,"","12","",,NA,"36.9","30.5","8205701"
"SYDNEY CS","46.163","-60.042","NS","18.0","1",NA,"28.5","1","6.7","0","",,NA,"89.6","1",NA,"","13","",,NA,"32.8","32.3","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","18.7","0",NA,"30.5","0","4.0","0","0.0","0",NA,"83.8","0",NA,"0.0","7","","",NA,"30.3","52.8","8205774"
"TRACADIE","45.608","-61.680","NS","19.6","3",NA,"29.0","2","9.9","1","",,NA,"104.9","3",NA,"","8","",,NA,"9.6","54.7","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","19.2","0","0.1","30.0","0","7.0","0","0.0","0",NA,"81.2","0","108.0","0.0","9","","",NA,"20.9","58.5","8206222"
"WESTERN HEAD","43.990","-64.664","NS","16.8","0",NA,"28.0","0","5.8","0","",,NA,"105.2","0",NA,"","7","",,NA,"48.3","11.2","8206240"
"WHITE ROCK","45.050","-64.383","NS","",,NA,"",,"",,"0.0","22",NA,"113.2","22",NA,"","7","","",NA,"","","8206316"
"YARMOUTH RCS","43.831","-66.088","NS","17.4","0",NA,"26.9","0","9.7","0","",,NA,"148.7","0",NA,"","7","",,NA,"31.6","12.7","8206491"
"YARMOUTH A","43.827","-66.088","NS","17.6","0",NA,"29.3","0","9.5","0","0.0","1",NA,"150.2","0",NA,"","8","",,NA,"29.4","17.5","8206495"
