"Environment and Climate Change Canada"
"Monthly Values for May - 2011"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"DEMING","45.216","-61.178","NS","7.4","0","0.8","16.5","0","2.0","0","0.0","0","0.0","174.8","0","149.0","0.0","13","","",NA,"328.8","0.0","8201410"
"GREENWOOD A","44.983","-64.917","NS","12.9","0","1.6","27.0","0","3.1","0","0.0","0","0.0","91.8","0","108.0","0.0","10","",,NA,"168.8","9.3","8202000"
"HALIFAX STANFIELD INT'L A","44.880","-63.500","NS","10.6","0","0.6","25.4","0","1.5","0","0.0","0","0.0","124.2","0","111.0","0.0","13","",,NA,"229.0","0.8","8202250"
"HART ISLAND (AUT)","45.350","-60.983","NS","7.5","14",NA,"20.7","8","2.0","14","",,NA,"",,NA,"","","",,NA,"178.9","0.0","8202318"
"INGONISH BEACH CS","46.667","-60.400","NS","8.6","0",NA,"29.8","0","-1.9","0","",,NA,"195.3","0",NA,"","14","",,NA,"292.2","1.3","8202502"
"KEJIMKUJIK 1","44.403","-65.203","NS","12.5","0",NA,"24.7","0","3.0","0","",,NA,"104.0","1",NA,"","14","",,NA,"174.5","2.7","8202592"
"KENTVILLE CDA CS","45.067","-64.483","NS","12.0","2",NA,"27.2","2","3.0","0","",,NA,"194.5","4",NA,"","26","",,NA,"179.7","4.4","8202810"
"LAKE MAJOR","44.717","-63.483","NS","8.9","15",NA,"18.5","15","-4.0","15","0.0","15",NA,"60.3","15",NA,"","10","","",NA,"145.0","0.0","8202896"
"LIVERPOOL BIG FALLS","44.133","-64.933","NS","13.1","10","2.1","24.5","5","2.0","6","0.0","5",NA,"128.9","5",NA,"","13","","",NA,"103.8","1.3","8203100"
"LOUISBOURG","45.900","-60.000","NS","9.1","19","2.1","21.5","19","-0.5","19","0.0","0","0.0","110.1","0","86.0","0.0","15","","",NA,"107.3","0.0","8203161"
"LYONS BROOK","45.658","-62.797","NS","11.5","14","1.3","27.0","11","2.0","14","0.0","9",NA,"105.5","9",NA,"0.0","13","","",NA,"114.4","3.8","8203230"
"MIDDLE MUSQUODOBOIT","45.067","-63.100","NS","12.1","11","2.1","24.0","11","-0.5","11","0.0","0","0.0","123.6","0","117.0","0.0","14","","",NA,"119.9","1.0","8203535"
"NAPPAN AUTO","45.760","-64.241","NS","10.4","1",NA,"24.6","1","0.0","0","",,NA,"173.2","0",NA,"","13","",,NA,"230.0","1.1","8203702"
"NORTH MOUNTAIN CS","46.817","-60.672","NS","8.8","2",NA,"30.1","1","-2.3","2","",,NA,"50.1","7",NA,"","7","",,NA,"272.2","6.4","8204161"
"UPPER STEWIACKE RCS","45.233","-63.055","NS","11.6","2",NA,"25.4","2","-0.3","1","",,NA,"104.0","1",NA,"","12","",,NA,"188.0","1.6","8204193"
"PARRSBORO","45.413","-64.347","NS","10.6","1",NA,"26.1","1","-0.2","0","",,NA,"125.6","1",NA,"","11","",,NA,"221.5","0.3","8204402"
"POCKWOCK LAKE","44.767","-63.833","NS","10.9","5","1.0","24.0","5","1.5","5","0.0","5",NA,"158.9","5",NA,"0.0","12","","",NA,"184.1","0.0","8204453"
"POINT ACONI","46.317","-60.333","NS","8.5","0",NA,"25.0","0","-3.2","0","0.0","0",NA,"131.6","0",NA,"0.0","11","","",NA,"295.2","0.4","8204456"
"PORT HAWKESBURY","45.657","-61.368","NS","9.2","2",NA,"24.8","2","-2.5","2","",,NA,"92.0","2",NA,"","12","",,NA,"254.7","0.0","8204495"
"PUGWASH","45.843","-63.655","NS","10.1","22","-0.5","28.0","22","-1.0","22","0.0","22",NA,"5.5","22",NA,"","1","","",NA,"71.1","0.0","8204525"
"SABLE ISLAND","43.932","-60.009","NS","8.8","0",NA,"16.0","0","3.5","0","",,NA,"102.5","0",NA,"","8","",,NA,"285.7","0.0","8204700"
"ST MARGARET'S BAY","44.700","-63.900","NS","12.2","0","2.8","25.0","0","2.0","0","0.0","0","0.0","144.0","0","121.0","0.0","13","","",NA,"181.5","1.5","8204800"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","5.9","0",NA,"20.0","0","0.8","0","",,NA,"",,NA,"","","",,NA,"376.3","0.0","8204909"
"SHEARWATER RCS","44.630","-63.513","NS","9.7","0",NA,"24.7","0","3.0","0","",,NA,"146.9","0",NA,"","14","",,NA,"257.0","0.0","8205092"
"SOUTH SIDE HARBOUR","45.617","-61.900","NS","11.2","22",NA,"28.5","21","2.0","22","0.0","9",NA,"73.7","9",NA,"","9","","",NA,"62.6","1.8","8205193"
"SYDNEY A","46.167","-60.048","NS","8.6","0","0.7","24.1","0","-4.0","0","0.0","0","0.0","119.6","0","116.0","0.0","15","",,NA,"291.4","0.1","8205700"
"SYDNEY CS","46.163","-60.042","NS","8.6","1",NA,"24.3","1","-3.4","0","",,NA,"114.7","1",NA,"","13","",,NA,"281.5","0.3","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","11.0","0",NA,"27.0","0","-0.5","0","0.0","0",NA,"159.8","0",NA,"0.0","16","","",NA,"222.2","4.0","8205774"
"TRACADIE","45.608","-61.680","NS","10.3","0",NA,"25.9","0","-0.8","0","",,NA,"64.1","0",NA,"","11","",,NA,"240.7","1.5","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","13.0","0","1.8","27.5","0","3.5","0","0.0","0","0.0","140.6","0","144.0","0.0","13","","",NA,"165.8","9.4","8206222"
"WESTERN HEAD","43.990","-64.664","NS","8.9","0",NA,"23.9","0","3.4","0","",,NA,"120.3","0",NA,"","12","",,NA,"282.1","0.0","8206240"
"YARMOUTH A","43.831","-66.089","NS","11.9","0","2.2","22.6","0","4.8","0","0.0","0","0.0","112.4","0","111.0","0.0","11","",,NA,"188.3","0.0","8206500"
