"Environment and Climate Change Canada"
"Monthly Values for December - 2016"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"NAPPAN AUTO","45.760","-64.241","NS","-3.6","2",NA,"12.9","1","-19.7","1","",,NA,"76.9","2",NA,"0.0","11","",,NA,"627.3","0.0","8203702"
"NORTH MOUNTAIN CS","46.817","-60.672","NS","",,NA,"",,"",,"",,NA,"54.3","17",NA,"143.0","8","",,NA,"","","8204161"
"UPPER STEWIACKE RCS","45.233","-63.055","NS","-3.3","0",NA,"13.0","0","-25.5","0","",,NA,"96.9","0",NA,"0.0","12","",,NA,"661.5","0.0","8204193"
"PARRSBORO","45.413","-64.347","NS","-3.6","1",NA,"13.0","1","-24.6","0","",,NA,"141.0","1",NA,"3.0","12","",,NA,"648.4","0.0","8204402"
"POCKWOCK LAKE","44.767","-63.833","NS","-2.6","14","-0.1","12.0","14","-19.5","14","41.8","14",NA,"83.0","14",NA,"0.0","9","","",NA,"349.5","0.0","8204453"
"PORT HAWKESBURY","45.657","-61.368","NS","-3.1","10",NA,"12.7","10","-18.5","10","",,NA,"122.5","10",NA,"","9","",,NA,"443.5","0.0","8204495"
"SABLE ISLAND","43.932","-60.009","NS","3.3","2",NA,"13.4","1","-8.2","1","",,NA,"142.0","2",NA,"","19","",,NA,"426.7","0.0","8204700"
"SABLE ISLAND A","43.946","-59.960","NS","2.7","11",NA,"13.0","11","-7.5","11","",,NA,"96.9","11",NA,"","8","",,NA,"305.8","0.0","8204703"
"ST MARGARET'S BAY","44.700","-63.900","NS","-2.2","2","-0.4","9.0","1","-20.0","1","27.2","1",NA,"124.7","1",NA,"0.0","8","","",NA,"584.9","0.0","8204800"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","0.4","9",NA,"13.6","8","-6.8","3","",,NA,"",,NA,"","","",,NA,"387.4","0.0","8204909"
"SHEARWATER RCS","44.630","-63.513","NS","-1.3","6",NA,"12.3","6","-15.9","6","",,NA,"115.1","8",NA,"","11","",,NA,"481.6","0.0","8205092"
"SYDNEY A","46.161","-60.048","NS","-1.7","0",NA,"11.9","0","-13.2","0","113.5","0",NA,"215.5","0",NA,"2.0","21","",,NA,"609.3","0.0","8205701"
"SYDNEY CS","46.163","-60.042","NS","-1.6","0",NA,"11.8","0","-13.3","0","",,NA,"146.7","0",NA,"1.0","19","",,NA,"608.1","0.0","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","-3.4","0",NA,"12.5","0","-24.0","0","31.6","0",NA,"89.2","0",NA,"0.0","12","","",NA,"662.4","0.0","8205774"
"TRACADIE","45.608","-61.680","NS","-1.9","1",NA,"13.6","1","-18.8","0","",,NA,"120.9","1",NA,"","15","",,NA,"595.9","0.0","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","-1.6","0","0.4","14.5","0","-17.5","0","57.0","0","120.0","120.2","0","105.0","0.0","17","","",NA,"606.6","0.0","8206222"
"WESTERN HEAD","43.990","-64.664","NS","-0.5","1",NA,"12.7","1","-16.4","0","",,NA,"131.9","1",NA,"0.0","12","",,NA,"555.1","0.0","8206240"
"WHITE ROCK","45.050","-64.383","NS","",,NA,"",,"",,"21.0","11",NA,"92.8","11",NA,"","5","","",NA,"","","8206316"
"YARMOUTH RCS","43.831","-66.088","NS","0.6","0",NA,"12.5","0","-15.6","0","",,NA,"135.6","0",NA,"0.0","18","",,NA,"539.7","0.0","8206491"
"YARMOUTH A","43.827","-66.088","NS","0.4","0",NA,"12.5","0","-15.6","0","45.2","0",NA,"154.6","0",NA,"0.0","20","",,NA,"544.9","0.0","8206495"
