"Environment and Climate Change Canada"
"Monthly Values for April - 2017"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"POCKWOCK LAKE","44.767","-63.833","NS","6.3","0","2.2","22.0","0","-7.0","0","1.0","0","9.0","88.6","0","74.0","0.0","9","","",NA,"352.0","0.0","8204453"
"PORT HAWKESBURY","45.657","-61.368","NS","2.5","14",NA,"18.8","13","-8.2","14","",,NA,"59.5","13",NA,"","5","",,NA,"248.6","0.0","8204495"
"SABLE ISLAND","43.932","-60.009","NS","4.3","1",NA,"11.2","1","-1.3","0","",,NA,"27.0","2",NA,"","7","",,NA,"397.6","0.0","8204700"
"SABLE ISLAND A","43.946","-59.960","NS","4.0","6",NA,"11.3","6","-1.4","6","",,NA,"63.0","6",NA,"","5","",,NA,"335.5","0.0","8204703"
"ST MARGARET'S BAY","44.700","-63.900","NS","5.5","0","1.1","16.0","0","-6.5","0","7.4","0","129.0","45.6","0","41.0","0.0","6","","",NA,"376.5","0.0","8204800"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","2.1","4",NA,"17.5","4","-3.2","2","",,NA,"",,NA,"","","",,NA,"414.4","0.0","8204909"
"SHEARWATER RCS","44.630","-63.513","NS","4.9","5",NA,"16.6","5","-5.6","3","",,NA,"51.8","5",NA,"","5","",,NA,"328.6","0.0","8205092"
"SYDNEY A","46.161","-60.048","NS","3.3","0",NA,"22.5","0","-9.1","0","19.8","0",NA,"53.9","0",NA,"","5","",,NA,"440.3","0.0","8205701"
"SYDNEY CS","46.163","-60.042","NS","3.6","1",NA,"22.6","1","-8.9","0","",,NA,"41.5","1",NA,"","4","",,NA,"417.8","0.0","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","5.4","2",NA,"22.0","1","-11.5","1","0.0","1",NA,"31.2","1",NA,"0.0","6","","",NA,"353.0","0.0","8205774"
"TRACADIE","45.608","-61.680","NS","4.3","1",NA,"23.9","1","-6.5","1","",,NA,"40.7","1",NA,"","5","",,NA,"395.9","0.0","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","7.3","0","2.2","22.0","0","-8.0","0","5.0","0","40.0","28.4","0","31.0","0.0","8","","",NA,"319.7","0.0","8206222"
"WESTERN HEAD","43.990","-64.664","NS","5.0","0",NA,"19.4","0","-3.4","0","",,NA,"121.6","0",NA,"","26","",,NA,"389.1","0.0","8206240"
"WHITE ROCK","45.050","-64.383","NS","",,NA,"",,"",,"0.0","24",NA,"10.0","24",NA,"","4","","",NA,"","","8206316"
"YARMOUTH RCS","43.831","-66.088","NS","6.1","0",NA,"17.3","0","-3.2","0","",,NA,"75.7","0",NA,"","11","",,NA,"358.2","0.0","8206491"
"YARMOUTH A","43.827","-66.088","NS","5.8","0",NA,"16.9","0","-4.3","0","14.5","0",NA,"84.1","0",NA,"","10","",,NA,"365.3","0.0","8206495"
