"Environment and Climate Change Canada"
"Monthly Values for September - 2017"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"NAPPAN AUTO","45.760","-64.241","NS","16.0","1",NA,"28.2","1","0.3","0","",,NA,"34.1","1",NA,"","4","",,NA,"76.5","17.3","8203702"
"NORTHEAST MARGAREE (AUT)","46.368","-60.976","NS","14.7","1",NA,"27.7","1","0.6","0","",,NA,"85.8","1",NA,"","12","",,NA,"107.0","11.7","8204154"
"NORTH MOUNTAIN CS","46.817","-60.672","NS","10.4","23",NA,"20.8","23","2.7","21","",,NA,"112.9","1",NA,"","12","",,NA,"53.4","0.0","8204161"
"UPPER STEWIACKE RCS","45.233","-63.055","NS","15.2","1",NA,"27.3","1","0.2","0","",,NA,"72.2","1",NA,"","5","",,NA,"93.3","10.8","8204193"
"PARRSBORO","45.413","-64.347","NS","15.4","1",NA,"27.3","1","-0.5","0","",,NA,"38.1","1",NA,"","5","",,NA,"87.3","11.2","8204402"
"POCKWOCK LAKE","44.767","-63.833","NS","17.0","0","2.4","29.5","0","4.5","0","0.0","0",NA,"122.7","0","104.0","0.0","6","","",NA,"51.9","20.5","8204453"
"PORT HAWKESBURY","45.657","-61.368","NS","16.0","6",NA,"27.1","6","3.0","5","",,NA,"5.1","18",NA,"","1","",,NA,"59.1","11.5","8204495"
"SABLE ISLAND","43.932","-60.009","NS","17.1","0",NA,"21.8","0","10.7","0","",,NA,"178.5","2",NA,"","11","",,NA,"33.5","6.8","8204700"
"SABLE ISLAND A","43.946","-59.960","NS","17.6","19",NA,"21.3","19","13.0","19","",,NA,"136.5","19",NA,"","7","",,NA,"7.5","2.7","8204703"
"ST MARGARET'S BAY","44.700","-63.900","NS","17.3","0","3.1","26.5","0","4.5","0","0.0","0",NA,"148.3","0","146.0","0.0","7","","",NA,"47.8","26.3","8204800"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","15.7","4",NA,"23.8","4","8.3","1","",,NA,"",,NA,"","","",,NA,"65.5","6.3","8204909"
"SHEARWATER RCS","44.630","-63.513","NS","17.1","0",NA,"27.7","0","5.9","0","",,NA,"110.5","0",NA,"","6","",,NA,"45.6","17.1","8205092"
"SYDNEY A","46.161","-60.048","NS","15.4","0",NA,"27.4","0","1.2","0","0.0","0",NA,"145.3","0",NA,"","9","",,NA,"90.4","11.6","8205701"
"SYDNEY CS","46.163","-60.042","NS","15.3","2",NA,"27.7","2","1.0","0","",,NA,"91.4","2",NA,"","7","",,NA,"86.2","10.5","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","16.0","0",NA,"31.5","0","0.5","0","0.0","0",NA,"104.4","0",NA,"0.0","8","","",NA,"83.4","23.1","8205774"
"TRACADIE","45.608","-61.680","NS","18.2","0",NA,"29.4","0","5.4","0","",,NA,"92.9","0",NA,"","11","",,NA,"37.8","43.2","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","17.9","0","3.0","29.5","0","3.5","0","0.0","0",NA,"91.7","0","90.0","0.0","8","","",NA,"50.2","45.8","8206222"
"WESTERN HEAD","43.990","-64.664","NS","16.2","0",NA,"27.3","0","3.7","0","",,NA,"131.2","0",NA,"","8","",,NA,"69.0","14.4","8206240"
"WHITE ROCK","45.050","-64.383","NS","",,NA,"",,"",,"0.0","20",NA,"68.1","20",NA,"","8","","",NA,"","","8206316"
"YARMOUTH RCS","43.831","-66.088","NS","16.5","1",NA,"24.9","1","4.4","0","",,NA,"32.0","1",NA,"","3","",,NA,"59.4","16.3","8206491"
"YARMOUTH A","43.827","-66.088","NS","16.4","1",NA,"24.9","0","4.3","1","0.0","0",NA,"54.9","0",NA,"","6","",,NA,"61.1","15.0","8206495"
