"Environment and Climate Change Canada"
"Monthly Values for December - 2014"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"SABLE ISLAND","43.932","-60.009","NS","5.7","1",NA,"13.8","1","-6.9","0","",,NA,"75.5","2",NA,"","18","",,NA,"368.1","0.0","8204700"
"SABLE ISLAND A","43.946","-59.960","NS","5.3","0",NA,"13.7","0","-6.9","0","",,NA,"90.2","0",NA,"","15","",,NA,"393.1","0.0","8204703"
"ST MARGARET'S BAY","44.700","-63.900","NS","3.0","1","4.8","15.0","1","-11.0","1","0.0","1",NA,"314.0","1",NA,"","10","","",NA,"449.0","0.0","8204800"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","0.5","0",NA,"13.0","0","-10.7","0","",,NA,"",,NA,"","","",,NA,"541.1","0.0","8204909"
"SHEARWATER RCS","44.630","-63.513","NS","2.2","1",NA,"14.3","1","-13.2","0","",,NA,"309.6","2",NA,"0.0","14","",,NA,"473.0","0.0","8205092"
"SYDNEY A","46.161","-60.048","NS","0.7","0",NA,"12.8","0","-15.1","0","9.0","0",NA,"166.3","0",NA,"0.0","20","",,NA,"537.4","0.0","8205701"
"SYDNEY CS","46.163","-60.042","NS","0.9","3",NA,"12.7","3","-12.0","0","",,NA,"110.0","4",NA,"0.0","11","",,NA,"478.9","0.0","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","0.9","0",NA,"17.0","0","-17.0","0","20.0","0",NA,"149.1","0",NA,"0.0","12","","",NA,"529.8","0.0","8205774"
"TRACADIE","45.608","-61.680","NS","1.5","1",NA,"15.9","1","-16.4","0","",,NA,"113.6","3",NA,"1.0","17","",,NA,"493.8","0.0","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","1.7","0","3.7","18.0","0","-11.5","0","2.0","0","4.0","170.3","0","149.0","0.0","14","","",NA,"504.1","0.0","8206222"
"WESTERN HEAD","43.990","-64.664","NS","2.6","1",NA,"13.0","1","-16.0","0","",,NA,"243.8","2",NA,"","12","",,NA,"461.4","0.0","8206240"
"YARMOUTH RCS","43.831","-66.088","NS","2.7","3",NA,"15.1","3","-9.6","0","",,NA,"151.1","3",NA,"","13","",,NA,"428.9","0.0","8206491"
"YARMOUTH A","43.827","-66.088","NS","2.2","0",NA,"14.9","0","-10.3","0","5.0","0",NA,"182.8","0",NA,"0.0","14","",,NA,"490.8","0.0","8206495"
