"Environment and Climate Change Canada"
"Monthly Values for May - 2014"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"HART ISLAND (AUT)","45.350","-60.983","NS","6.7","0",NA,"19.9","0","-1.3","0","",,NA,"",,NA,"","","",,NA,"350.3","0.0","8202318"
"INGONISH BEACH RCS","46.663","-60.406","NS","6.5","0",NA,"23.5","0","-4.0","0","",,NA,"104.4","0",NA,"","13","",,NA,"356.2","0.0","8202502"
"KEJIMKUJIK 1","44.403","-65.203","NS","10.4","0",NA,"24.6","0","-0.8","0","",,NA,"44.3","1",NA,"","9","",,NA,"237.0","0.0","8202592"
"KENTVILLE CDA CS","45.067","-64.483","NS","10.2","1",NA,"25.6","1","-0.7","0","",,NA,"30.4","1",NA,"","8","",,NA,"234.5","0.7","8202810"
"LAKE MAJOR","44.717","-63.483","NS","9.3","8",NA,"22.0","8","-1.5","8","0.0","8",NA,"51.5","8",NA,"","8","","",NA,"201.1","0.0","8202896"
"LYONS BROOK","45.658","-62.797","NS","8.2","14","-2.0","27.0","14","-3.0","14","0.0","11",NA,"44.5","11",NA,"0.0","7","","",NA,"166.8","0.0","8203230"
"MABOU","46.067","-61.383","NS","11.8","29",NA,"21.5","29","1.0","29","0.0","29",NA,"0.0","29",NA,"0.0","0","","",NA,"12.4","0.0","8203249"
"MIDDLE MUSQUODOBOIT","45.067","-63.100","NS","10.0","0","0.1","25.0","0","-4.0","0","0.0","0","0.0","48.6","0","46.0","","9","","",NA,"246.7","0.0","8203535"
"NAPPAN AUTO","45.760","-64.241","NS","9.2","0",NA,"22.2","0","-2.4","0","",,NA,"54.0","0",NA,"","8","",,NA,"273.1","0.0","8203702"
"NORTH MOUNTAIN CS","46.817","-60.672","NS","",,NA,"",,"",,"",,NA,"65.5","0",NA,"","7","",,NA,"","","8204161"
"UPPER STEWIACKE RCS","45.233","-63.055","NS","9.4","1",NA,"25.4","0","-4.4","1","",,NA,"28.2","1",NA,"","7","",,NA,"258.2","0.0","8204193"
"PARRSBORO","45.413","-64.347","NS","9.2","1",NA,"23.4","1","-2.6","0","",,NA,"28.6","1",NA,"","5","",,NA,"263.1","0.0","8204402"
"POCKWOCK LAKE","44.767","-63.833","NS","9.3","8","-0.6","22.5","8","-1.0","8","0.0","8",NA,"45.9","8",NA,"0.0","8","","",NA,"200.9","0.0","8204453"
"PORT HAWKESBURY","45.657","-61.368","NS","8.6","7",NA,"24.2","7","-3.2","7","",,NA,"55.0","7",NA,"","10","",,NA,"226.2","0.4","8204495"
"PUGWASH","45.843","-63.655","NS","10.7","24","0.0","26.0","24","-1.0","24","0.0","24",NA,"8.0","24",NA,"0.0","1","","",NA,"51.4","0.0","8204525"
"SABLE ISLAND","43.932","-60.009","NS","7.3","3",NA,"15.1","3","1.1","2","",,NA,"59.5","3",NA,"","11","",,NA,"298.8","0.0","8204700"
"SABLE ISLAND A","43.946","-59.960","NS","8.3","28",NA,"12.9","28","4.5","28","",,NA,"0.0","28",NA,"","0","",,NA,"29.1","0.0","8204703"
"ST MARGARET'S BAY","44.700","-63.900","NS","10.2","2","0.7","21.0","1","-2.0","1","0.0","1",NA,"47.9","1",NA,"0.0","6","","",NA,"227.0","0.0","8204800"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","4.7","0",NA,"12.7","0","-2.0","0","",,NA,"",,NA,"","","",,NA,"412.1","0.0","8204909"
"SHEARWATER RCS","44.630","-63.513","NS","8.8","0",NA,"21.6","0","0.2","0","",,NA,"46.3","0",NA,"","7","",,NA,"285.7","0.0","8205092"
"SYDNEY A","46.167","-60.048","NS","6.7","0","-1.2","23.9","0","-3.1","0","5.6","0","246.0","89.3","0","87.0","0.0","13","",,NA,"348.9","0.0","8205700"
"SYDNEY CS","46.163","-60.042","NS","7.0","1",NA,"24.3","1","-4.0","0","",,NA,"79.7","1",NA,"","13","",,NA,"330.3","0.0","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","9.2","0",NA,"26.0","0","-4.0","0","0.0","0",NA,"61.0","0",NA,"0.0","11","","",NA,"271.8","0.0","8205774"
"TRACADIE","45.608","-61.680","NS","8.0","0",NA,"25.2","0","-3.3","0","",,NA,"61.0","0",NA,"","11","",,NA,"309.8","0.3","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","11.1","0","0.0","26.5","0","-2.0","0","0.0","0","0.0","45.4","0","46.0","0.0","12","","",NA,"213.5","0.8","8206222"
"WESTERN HEAD","43.990","-64.664","NS","8.0","0",NA,"23.1","0","-0.2","0","",,NA,"28.5","7",NA,"","4","",,NA,"308.9","0.0","8206240"
"YARMOUTH RCS","43.831","-66.088","NS","9.9","0",NA,"21.6","0","1.2","0","",,NA,"41.5","1",NA,"","6","",,NA,"250.3","0.0","8206491"
"YARMOUTH A","43.827","-66.088","NS","9.8","0",NA,"21.4","0","0.9","0","0.0","0",NA,"63.0","0",NA,"","8","",,NA,"254.6","0.0","8206495"
