"Environment and Climate Change Canada"
"Monthly Values for March - 2016"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"SHEARWATER RCS","44.630","-63.513","NS","0.1","3",NA,"13.4","3","-11.3","1","",,NA,"102.8","3",NA,"","10","",,NA,"501.6","0.0","8205092"
"SYDNEY A","46.161","-60.048","NS","-2.5","0",NA,"11.0","0","-17.1","0","58.4","0",NA,"147.7","0",NA,"1.0","12","",,NA,"635.5","0.0","8205701"
"SYDNEY CS","46.163","-60.042","NS","-2.3","0",NA,"11.0","0","-16.3","0","",,NA,"97.6","0",NA,"1.0","12","",,NA,"630.3","0.0","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","-2.0","0",NA,"14.0","0","-15.0","0","15.2","0",NA,"59.8","0",NA,"0.0","8","","",NA,"619.7","0.0","8205774"
"TRACADIE","45.608","-61.680","NS","-1.1","2",NA,"12.6","2","-13.7","1","",,NA,"82.1","2",NA,"","13","",,NA,"553.7","0.0","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","0.1","0","0.9","17.5","0","-12.5","0","26.0","0","71.0","83.0","0","80.0","0.0","14","","",NA,"556.3","0.0","8206222"
"WESTERN HEAD","43.990","-64.664","NS","1.2","0",NA,"14.7","0","-13.0","0","",,NA,"160.0","0",NA,"","14","",,NA,"522.1","0.0","8206240"
"WHITE ROCK","45.050","-64.383","NS","",,NA,"",,"",,"15.0","23",NA,"74.8","23",NA,"","8","","",NA,"","","8206316"
"YARMOUTH RCS","43.831","-66.088","NS","1.7","0",NA,"14.7","0","-10.4","0","",,NA,"123.4","0",NA,"","12","",,NA,"506.2","0.0","8206491"
"YARMOUTH A","43.827","-66.088","NS","1.5","0",NA,"13.6","0","-11.0","0","19.4","0",NA,"134.6","0",NA,"","14","",,NA,"512.1","0.0","8206495"
