"Environment and Climate Change Canada"
"Monthly Values for August - 2014"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"KENTVILLE CDA CS","45.067","-64.483","NS","18.4","0",NA,"29.0","0","5.5","0","",,NA,"60.9","1",NA,"","11","",,NA,"18.4","30.6","8202810"
"LAKE MAJOR","44.717","-63.483","NS","19.0","2",NA,"28.0","2","5.0","2","0.0","2",NA,"65.3","2",NA,"0.0","9","","",NA,"7.6","36.3","8202896"
"LYONS BROOK","45.658","-62.797","NS","19.8","13","0.7","30.5","12","10.0","13","0.0","9",NA,"61.5","9",NA,"","7","","",NA,"1.5","33.7","8203230"
"MIDDLE MUSQUODOBOIT","45.067","-63.100","NS","18.6","0","0.3","30.0","0","0.0","0","0.0","0",NA,"57.2","0","62.0","","11","","",NA,"17.6","37.1","8203535"
"NAPPAN AUTO","45.760","-64.241","NS","17.6","0",NA,"26.0","0","4.2","0","",,NA,"84.0","1",NA,"","9","",,NA,"32.9","19.5","8203702"
"NORTH MOUNTAIN CS","46.817","-60.672","NS","",,NA,"",,"",,"",,NA,"168.0","0",NA,"","17","",,NA,"","","8204161"
"UPPER STEWIACKE RCS","45.233","-63.055","NS","17.5","0",NA,"29.3","0","1.1","0","",,NA,"49.6","0",NA,"","8","",,NA,"35.9","20.6","8204193"
"PARRSBORO","45.413","-64.347","NS","16.5","0",NA,"26.1","0","2.6","0","",,NA,"105.3","1",NA,"","8","",,NA,"54.4","7.2","8204402"
"POCKWOCK LAKE","44.767","-63.833","NS","18.1","8","-0.4","26.5","8","6.5","8","0.0","8",NA,"34.5","8",NA,"0.0","6","","",NA,"12.5","15.7","8204453"
"PORT HAWKESBURY","45.657","-61.368","NS","18.0","1",NA,"29.5","1","4.2","0","",,NA,"108.5","1",NA,"","14","",,NA,"21.9","20.8","8204495"
"SABLE ISLAND","43.932","-60.009","NS","19.1","20",NA,"24.1","20","8.8","18","",,NA,"9.4","20",NA,"","2","",,NA,"5.9","18.2","8204700"
"SABLE ISLAND A","43.946","-59.960","NS","20.0","8",NA,"26.0","8","14.8","7","",,NA,"104.4","8",NA,"","9","",,NA,"1.5","47.0","8204703"
"ST MARGARET'S BAY","44.700","-63.900","NS","19.2","0","1.2","27.0","0","7.0","0","0.0","0",NA,"67.0","0","80.0","0.0","4","","",NA,"9.0","46.2","8204800"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","18.7","0",NA,"24.4","0","12.1","0","",,NA,"",,NA,"","","",,NA,"12.5","34.9","8204909"
"SHEARWATER RCS","44.630","-63.513","NS","18.8","0",NA,"26.9","0","6.5","0","",,NA,"56.6","0",NA,"","6","",,NA,"10.9","36.7","8205092"
"SYDNEY A","46.167","-60.048","NS","20.9","25","2.9","27.3","25","14.0","25","0.0","25",NA,"8.2","25",NA,"","3","",,NA,"0.0","17.3","8205700"
"SYDNEY A","46.161","-60.048","NS","17.8","6",NA,"29.4","6","5.1","6","0.0","6",NA,"60.4","6",NA,"","8","",,NA,"21.5","17.4","8205701"
"SYDNEY CS","46.163","-60.042","NS","18.5","0",NA,"29.6","0","5.1","0","",,NA,"53.2","0",NA,"","9","",,NA,"20.7","36.9","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","18.5","0",NA,"30.0","0","3.0","0","0.0","0",NA,"105.8","0",NA,"0.0","10","","",NA,"21.1","35.9","8205774"
"TRACADIE","45.608","-61.680","NS","18.8","0",NA,"29.4","0","8.7","0","",,NA,"52.2","1",NA,"","10","",,NA,"14.6","40.0","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","19.0","0","-0.1","29.5","0","4.5","0","0.0","0",NA,"79.9","0","106.0","0.0","11","","",NA,"11.6","41.1","8206222"
"WESTERN HEAD","43.990","-64.664","NS","17.3","0",NA,"26.1","0","6.1","0","",,NA,"72.9","0",NA,"","4","",,NA,"34.1","12.2","8206240"
"YARMOUTH RCS","43.831","-66.088","NS","17.2","0",NA,"24.7","0","8.2","0","",,NA,"40.0","2",NA,"","5","",,NA,"28.2","3.7","8206491"
"YARMOUTH A","43.827","-66.088","NS","17.1","0",NA,"25.0","0","7.6","0","0.0","0",NA,"53.8","1",NA,"","7","",,NA,"31.7","3.9","8206495"
