"Environment and Climate Change Canada"
"Monthly Values for March - 2017"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"NORTH MOUNTAIN CS","46.817","-60.672","NS","",,NA,"",,"",,"",,NA,"",,NA,"217.0","","",,NA,"","","8204161"
"UPPER STEWIACKE RCS","45.233","-63.055","NS","-3.8","0",NA,"10.6","0","-18.8","0","",,NA,"75.9","0",NA,"16.0","15","",,NA,"676.9","0.0","8204193"
"PARRSBORO","45.413","-64.347","NS","-3.4","0",NA,"8.9","0","-18.7","0","",,NA,"72.3","0",NA,"10.0","10","",,NA,"662.7","0.0","8204402"
"POCKWOCK LAKE","44.767","-63.833","NS","-2.6","0","-1.2","9.0","0","-19.5","0","72.2","0","200.0","109.6","0","79.0","9.0","11","","",NA,"637.4","0.0","8204453"
"PORT HAWKESBURY","45.657","-61.368","NS","-5.4","10",NA,"7.9","10","-21.7","9","",,NA,"11.7","9",NA,"","2","",,NA,"492.0","0.0","8204495"
"SABLE ISLAND","43.932","-60.009","NS","0.0","0",NA,"10.2","0","-11.3","0","",,NA,"158.5","0",NA,"","21","",,NA,"558.1","0.0","8204700"
"SABLE ISLAND A","43.946","-59.960","NS","-0.2","12",NA,"9.5","12","-11.1","12","",,NA,"62.1","12",NA,"","8","",,NA,"346.4","0.0","8204703"
"ST MARGARET'S BAY","44.700","-63.900","NS","-2.5","0","-1.4","11.0","0","-18.0","0","30.4","0","121.0","86.0","0","64.0","0.0","11","","",NA,"636.4","0.0","8204800"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","-2.3","6",NA,"9.7","4","-10.1","3","",,NA,"",,NA,"","","",,NA,"506.9","0.0","8204909"
"SHEARWATER RCS","44.630","-63.513","NS","-2.3","0",NA,"9.6","0","-17.7","0","",,NA,"72.2","1",NA,"5.0","12","",,NA,"629.2","0.0","8205092"
"SYDNEY A","46.161","-60.048","NS","-3.6","0",NA,"7.9","0","-19.4","0","132.1","0",NA,"177.0","0",NA,"46.0","19","",,NA,"669.7","0.0","8205701"
"SYDNEY CS","46.163","-60.042","NS","-3.5","0",NA,"7.8","0","-19.3","0","",,NA,"87.8","0",NA,"","13","",,NA,"665.7","0.0","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","-3.9","2",NA,"10.0","1","-19.5","1","27.0","1",NA,"37.0","1",NA,"8.0","6","","",NA,"633.7","0.0","8205774"
"TRACADIE","45.608","-61.680","NS","-3.3","0",NA,"10.4","0","-21.2","0","",,NA,"66.5","0",NA,"22.0","10","",,NA,"661.7","0.0","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","-2.1","0","-1.3","13.5","0","-17.5","0","46.0","0","126.0","68.5","0","66.0","9.0","11","","",NA,"623.3","0.0","8206222"
"WESTERN HEAD","43.990","-64.664","NS","-1.6","0",NA,"11.4","0","-17.6","0","",,NA,"123.3","0",NA,"0.0","12","",,NA,"609.1","0.0","8206240"
"WHITE ROCK","45.050","-64.383","NS","",,NA,"",,"",,"49.0","10",NA,"82.5","10",NA,"0.0","6","","",NA,"","","8206316"
"YARMOUTH RCS","43.831","-66.088","NS","-1.6","0",NA,"9.5","0","-15.7","0","",,NA,"95.4","0",NA,"","10","",,NA,"608.8","0.0","8206491"
"YARMOUTH A","43.827","-66.088","NS","-1.8","0",NA,"8.7","0","-15.7","0","45.8","0",NA,"99.1","0",NA,"","16","",,NA,"614.3","0.0","8206495"
