"Environment and Climate Change Canada"
"Monthly Values for April - 2007"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"HAWKESBURY","45.617","-61.367","NS","2.5","0",NA,"25.1","0","-8.0","0","16.0","0",NA,"131.3","0",NA,"0.0","10","","",NA,"465.0","0.0","8204493"
"PUGWASH","45.843","-63.655","NS","2.9","12","-1.4","23.0","12","-11.0","12","1.0","12",NA,"26.5","12",NA,"","3","","",NA,"272.0","0.0","8204525"
"SABLE ISLAND","43.932","-60.009","NS","2.8","0",NA,"10.2","0","-3.4","0","",,NA,"61.0","0",NA,"","9","",,NA,"454.8","0.0","8204700"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","0.7","1",NA,"16.5","1","-5.4","0","",,NA,"",,NA,"","","",,NA,"501.2","0.0","8204909"
"SHEARWATER A","44.633","-63.500","NS","4.1","15","-0.2","21.5","15","-6.0","9","",,NA,"",,NA,"","","",,NA,"208.5","0.0","8205090"
"SHEARWATER AUTO","44.636","-63.507","NS","4.0","0",NA,"21.6","0","-5.4","0","",,NA,"88.6","1",NA,"0.0","11","",,NA,"420.3","0.0","8205091"
"SYDNEY A","46.167","-60.048","NS","1.3","0","-1.2","21.2","0","-6.7","0","18.2","0","85.0","76.1","0","57.0","0.0","11","",,NA,"499.8","0.0","8205700"
"SYDNEY CS","46.163","-60.042","NS","1.5","0",NA,"21.2","0","-8.0","0","",,NA,"72.1","0",NA,"0.0","9","",,NA,"496.0","0.0","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","2.6","0",NA,"26.0","0","-11.0","0","26.2","0",NA,"64.4","0",NA,"0.0","10","","",NA,"460.6","0.0","8205774"
"TRACADIE","45.608","-61.680","NS","2.0","0",NA,"24.4","0","-8.5","0","",,NA,"68.1","0",NA,"0.0","10","",,NA,"478.6","0.0","8205895"
"TUSKET","43.883","-65.983","NS","",,NA,"",,"",,"0.0","27",NA,"34.4","27",NA,"","3","","",NA,"","","8206100"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","4.1","0","-1.0","26.5","0","-7.0","0","54.0","0","433.0","126.9","0","137.0","0.0","13","","",NA,"415.9","0.0","8206222"
"WESTERN HEAD","43.990","-64.664","NS","3.6","0",NA,"23.5","0","-3.5","0","",,NA,"197.0","0",NA,"0.0","11","",,NA,"432.0","0.0","8206240"
"YARMOUTH A","43.831","-66.089","NS","3.9","0","-1.2","17.5","0","-4.3","0","21.8","0","222.0","125.6","0","124.0","0.0","13","136.5","2",NA,"423.7","0.0","8206500"
