"Environment and Climate Change Canada"
"Monthly Values for August - 2013"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"INGONISH BEACH RCS","46.663","-60.406","NS","19.0","2",NA,"31.2","1","7.4","1","",,NA,"119.3","6",NA,"","8","",,NA,"16.0","45.6","8202502"
"KEJIMKUJIK 1","44.403","-65.203","NS","18.6","1",NA,"29.4","0","6.7","1","",,NA,"94.2","2",NA,"","6","",,NA,"14.2","32.7","8202592"
"KENTVILLE CDA CS","45.067","-64.483","NS","18.8","2",NA,"30.0","1","6.3","2","",,NA,"43.0","2",NA,"","5","",,NA,"13.2","35.4","8202810"
"LAKE MAJOR","44.717","-63.483","NS","18.7","6",NA,"29.0","6","9.0","6","0.0","6",NA,"73.3","6",NA,"","6","","",NA,"9.1","26.8","8202896"
"LYONS BROOK","45.658","-62.797","NS","18.9","20","-0.2","29.0","20","5.0","20","0.0","5",NA,"42.5","5",NA,"","4","","",NA,"7.0","16.9","8203230"
"MIDDLE MUSQUODOBOIT","45.067","-63.100","NS","18.1","0","-0.2","29.0","0","3.0","0","0.0","0",NA,"67.0","0","73.0","","9","","",NA,"25.3","29.5","8203535"
"NAPPAN AUTO","45.760","-64.241","NS","17.8","1",NA,"27.5","0","5.1","1","",,NA,"30.6","2",NA,"","3","",,NA,"27.8","22.6","8203702"
"NORTH MOUNTAIN CS","46.817","-60.672","NS","16.2","2",NA,"25.4","1","7.3","2","",,NA,"78.7","5",NA,"","7","",,NA,"57.8","6.3","8204161"
"UPPER STEWIACKE RCS","45.233","-63.055","NS","17.8","6",NA,"29.3","3","2.4","4","",,NA,"35.1","7",NA,"","6","",,NA,"27.3","21.5","8204193"
"PARRSBORO","45.413","-64.347","NS","16.6","2",NA,"25.4","1","4.6","1","",,NA,"56.2","1",NA,"","5","",,NA,"46.6","5.4","8204402"
"POCKWOCK LAKE","44.767","-63.833","NS","18.7","12","0.1","27.5","12","11.0","12","0.0","12",NA,"88.7","12",NA,"","3","","",NA,"4.0","16.6","8204453"
"PORT HAWKESBURY","45.657","-61.368","NS","18.4","7",NA,"28.1","7","6.4","5","",,NA,"48.2","9",NA,"","4","",,NA,"13.7","24.1","8204495"
"PUGWASH","45.843","-63.655","NS","20.0","22","0.7","29.0","22","8.5","22","0.0","22",NA,"4.8","22",NA,"","3","","",NA,"0.5","18.5","8204525"
"SABLE ISLAND","43.932","-60.009","NS","19.0","0",NA,"23.7","0","8.7","0","",,NA,"161.0","0",NA,"","8","",,NA,"10.2","42.6","8204700"
"ST MARGARET'S BAY","44.700","-63.900","NS","18.3","0","0.4","29.0","0","8.0","0","0.0","0",NA,"68.2","0","81.0","0.0","4","","",NA,"15.6","26.0","8204800"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","18.0","3",NA,"24.9","2","13.2","1","",,NA,"",,NA,"","","",,NA,"16.4","15.8","8204909"
"SHEARWATER RCS","44.630","-63.513","NS","18.3","2",NA,"27.5","1","8.8","2","",,NA,"90.4","2",NA,"","6","",,NA,"12.3","22.4","8205092"
"SYDNEY A","46.167","-60.048","NS","18.5","0","0.5","28.8","0","7.4","0","0.0","0",NA,"107.7","0","108.0","0.0","7","",,NA,"16.2","32.6","8205700"
"SYDNEY CS","46.163","-60.042","NS","18.6","1",NA,"28.9","0","6.5","1","",,NA,"95.5","2",NA,"","7","",,NA,"17.2","34.1","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","19.1","0",NA,"31.0","0","3.0","0","0.0","0",NA,"48.8","0",NA,"0.0","10","","",NA,"15.6","50.6","8205774"
"TRACADIE","45.608","-61.680","NS","19.4","1",NA,"29.0","0","10.7","1","",,NA,"73.3","1",NA,"","5","",,NA,"8.6","51.4","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","19.1","0","0.0","30.5","0","5.5","0","0.0","0",NA,"46.8","0","62.0","0.0","5","","",NA,"11.3","46.4","8206222"
"WESTERN HEAD","43.990","-64.664","NS","15.0","1",NA,"27.7","0","7.1","1","",,NA,"68.0","2",NA,"","6","",,NA,"91.1","0.7","8206240"
"YARMOUTH RCS","43.831","-66.088","NS","17.5","1",NA,"25.4","0","9.8","1","",,NA,"54.7","1",NA,"","2","",,NA,"24.4","9.8","8206491"
"YARMOUTH A","43.827","-66.088","NS","17.3","1",NA,"25.4","1","9.4","1","0.0","1",NA,"54.8","1",NA,"","3","",,NA,"27.8","7.9","8206495"
