"Environment and Climate Change Canada"
"Monthly Values for February - 2013"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"SABLE ISLAND","43.932","-60.009","NS","0.0","1",NA,"8.7","1","-11.1","0","",,NA,"117.5","1",NA,"","14","",,NA,"485.7","0.0","8204700"
"ST MARGARET'S BAY","44.700","-63.900","NS","-2.2","3","2.9","9.0","1","-22.0","1","53.0","1",NA,"128.0","1",NA,"0.0","7","","",NA,"504.2","0.0","8204800"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","-3.4","2",NA,"2.4","2","-10.8","1","",,NA,"",,NA,"","","",,NA,"556.2","0.0","8204909"
"SALMON HOLE","44.933","-64.033","NS","-3.4","0","1.6","6.5","0","-23.5","0","56.5","0","136.0","122.3","0","122.0","15.0","10","","",NA,"600.1","0.0","8205000"
"SHEARWATER RCS","44.630","-63.513","NS","-2.9","0",NA,"7.0","0","-19.6","0","",,NA,"129.9","0",NA,"3.0","9","",,NA,"584.8","0.0","8205092"
"SYDNEY A","46.167","-60.048","NS","-4.8","0","1.1","6.1","0","-18.7","0","101.5","0","155.0","204.2","0","159.0","17.0","11","",,NA,"637.7","0.0","8205700"
"SYDNEY CS","46.163","-60.042","NS","-4.5","0",NA,"6.3","0","-18.3","0","",,NA,"130.1","3",NA,"33.0","8","",,NA,"629.7","0.0","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","-6.1","0",NA,"6.0","0","-27.0","0","69.0","0",NA,"85.8","0",NA,"0.0","8","","",NA,"675.7","0.0","8205774"
"TRACADIE","45.608","-61.680","NS","-4.5","0",NA,"7.0","0","-19.7","0","",,NA,"101.4","2",NA,"5.0","7","",,NA,"630.8","0.0","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","-3.8","0","1.1","8.5","0","-25.0","0","77.0","0","177.0","118.5","0","137.0","7.0","13","","",NA,"609.2","0.0","8206222"
"WESTERN HEAD","43.990","-64.664","NS","-2.0","0",NA,"8.2","0","-17.4","0","",,NA,"124.4","0",NA,"","11","",,NA,"559.7","0.0","8206240"
"YARMOUTH RCS","43.831","-66.088","NS","-1.1","3",NA,"9.3","3","-15.8","1","",,NA,"67.1","2",NA,"","11","",,NA,"476.5","0.0","8206491"
"YARMOUTH A","43.827","-66.088","NS","-1.8","9",NA,"9.6","9","-15.7","9","16.6","9",NA,"51.4","9",NA,"1.0","8","",,NA,"376.4","0.0","8206495"
